catchment,River,Station,Country,Latitude,Longitude,Catchment Area,Altitude (m),Number of Years,LINKNO,Ecoregion_Name,Continent,BIOME,ECO_NAME,quality,strmOrder,Magnitude,strmDrop,WSNO,length_km,drain_den,gord,PathLength,TotalLength,MeanTemp01,MeanTemp02,MeanTemp03,MeanTemp04,MeanTemp05,MeanTemp06,MeanTemp07,MeanTemp08,MeanTemp09,MeanTemp10,MeanTemp11,MeanTemp12,MeanTempAnn,MeanPrec01,MeanPrec02,MeanPrec03,MeanPrec04,MeanPrec05,MeanPrec06,MeanPrec07,MeanPrec08,MeanPrec09,MeanPrec10,MeanPrec11,MeanPrec12,MeanPrecAnn,CumPrec01,CumPrec02,CumPrec03,CumPrec04,CumPrec05,CumPrec06,CumPrec07,CumPrec08,CumPrec09,CumPrec10,CumPrec11,CumPrec12,CumPrecTotal,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,FEOW_ID,ID,cls1,cls10,cls11,cls12,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,Dam_SurfaceArea,Dam_Count,HydroLakes_Area_sqkm,MeanPopden_2000,MeanPopden_2005,MeanPopden_2010,MeanPopden_2015,MeanHumanFootprint,meanPercentDC_Imperfectly,meanPercentDC_ModeratelyWell,meanPercentDC_Poor,meanPercentDC_SomewhatExcessive,meanPercentDC_VeryPoor,meanPercentDC_Well,tempcv,precipcv,forest,otherveg,human,water,damareaN,damcountN,strmsize
6607765,"BOYD, RIVER",BITTON,GB,51.42689795,-2.459609089,48.55288696,54,49,,Central & Western Europe,Europe and Middle East,Temperate Broadleaf and Mixed Forests,English Lowlands beech forests,high,,,,,,,4,0.140829131,0.870812058,4.699999809,4.599999905,6.400000095,8.100000381,11.5,14.39999962,16.60000038,16.29999924,13.80000019,10.69999981,7.5,5.599999905,10.01666661,164.2332825,113.8758238,129.1993204,102.5891623,110.9511779,120.5077672,94.24774275,127.6752092,145.1818922,149.3423039,154.4089439,169.5058835,131.8098758,7974,5529,6273,4981,5387,5851,4576,6199,7049,7251,7497,8230,76797,93,72,36,4624,207,7,200,46,56,155,38,811,87,52,16,249,172,183,226,404,404,0,0,0.085628955,0,0,0.002637891,0.020996178,0,0.197363702,0.692274616,0,0.000878997,0,0,0,,,,,,43.51415385,10.49416618,24.5069652,0,9.231257319,0,144.5673917,118.6429756,0.023634069,0.889638318,0.693153613,0,0,0,2
6607800,RIVER DARENT,HAWLEY,GB,51.42433574,0.231192932,197.4979553,13,59,,Central & Western Europe,Europe and Middle East,Temperate Broadleaf and Mixed Forests,English Lowlands beech forests,high,,,,,,,4,0.346895248,3.463621616,4.800000191,4.599999905,6.699999809,8.5,11.89999962,14.80000019,17.39999962,17.29999924,14.69999981,11.19999981,7.400000095,5.699999809,10.41666651,144.3407349,90.09207196,103.7934796,89.20598683,92.35538653,102.3706801,82.95782088,96.99847257,119.3278177,131.8292129,140.5280372,138.0419355,110.986803,28507,17793,20499,17618,18240,20218,16384,19157,23567,26036,27754,27263,263036,102,77,36,4844,220,9,211,75,64,165,42,632,64,39,15,188,133,148,160,404,404,0.005453114,0,0.028935596,0.001573139,0,0.007268817,0.13256564,0,0.122238286,0.6363135,0,0.065407626,0,0,0,,,,,,4.603454503,30.63129764,3.172866178,6.832481486,3.579681913,21.35926484,145.8335828,120.3050185,0.145287571,0.758551786,0.701721126,0.001573139,0,0,2
6607850,RIVER BEULT,STILEBRIDGE,GB,51.2020707,0.51602401,145.7674561,30,64,,Central & Western Europe,Europe and Middle East,Temperate Broadleaf and Mixed Forests,English Lowlands beech forests,low,,,,,,,4,0.298325032,2.53304553,4.099999905,4.199999809,6.300000191,8.199999809,11.69999981,14.60000038,17.10000038,16.89999962,14.30000019,10.69999981,6.800000191,4.900000095,9.983333349,163.5138641,98.99328963,114.4151133,93.42277326,90.28764274,103.8366204,86.87124231,96.66080741,133.2327566,160.1180443,161.8811265,158.8900611,121.8436118,23835,14430,16678,13618,13161,15136,12663,14090,19421,23340,23597,23161,213130,101,76,36,4796,218,9,209,75,63,164,42,654,70,40,18,203,137,145,171,404,404,0.010779819,0,0.018341387,0.017316133,0,0.025429707,0.141794214,0,0.231860028,0.552302762,0,0.002028551,2.599999905,1,1.614728451,,,,,,0,5.037550025,36.69691749,0,13.48874031,16.60408482,148.9484379,125.7983735,0.17800374,0.78416279,0.554331313,0.017316133,0.017836628,0.006860242,2
6607851,RIVER MEDWAY,TESTON / EAST FARLEIGH,GB,51.25086955,0.446960516,1256.1,7,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
6607855,ERIDGE STREAM,HENDAL BRIDGE,GB,51.10822825,0.172574596,64.56090546,55,49,,Central & Western Europe,Europe and Middle East,Temperate Broadleaf and Mixed Forests,English Lowlands beech forests,low,,,,,,,4,0.120710678,1.126286149,4.099999905,4.099999905,6.199999809,8.199999809,11.60000038,14.5,16.79999924,16.70000076,14.10000038,10.60000038,6.800000191,5,9.89166673,166.1841624,102.9105765,116.1383959,96.14177428,92.84256405,107.3559912,86.07376183,99.44098451,133.6257591,158.0832847,164.2170277,161.568366,123.7152207,10729,6644,7498,6207,5994,6931,5557,6420,8627,10206,10602,10431,95846,98,78,37,4785,216,7,209,73,145,161,40,707,78,45,21,225,144,148,193,404,404,0.015164348,0,0.007330275,0,0,0.016001412,0.207912493,0.002164759,0.251224837,0.428970201,0,0.071731842,0,0,0,,,,,,0,4.627508899,36.9149969,0,12.34002373,17.28748529,148.5323166,125.131691,0.239078253,0.682359797,0.500702043,0,0,0,2
6607950,GREAT STOUR,HORTON,GB,51.25810205,1.030508073,172.7640228,17,58,,Central & Western Europe,Europe and Middle East,Temperate Broadleaf and Mixed Forests,English Lowlands beech forests,low,,,,,,,5,0.248325005,3.0823102,4.599999905,4.599999905,6.599999905,8.399999619,11.80000019,14.69999981,17.10000038,17.20000076,14.69999981,11.39999962,7.5,5.5,10.34166666,131.5493795,82.10042676,98.34802249,89.57883562,82.10042676,96.52472621,86.61525564,100.2407777,121.3852263,145.2038428,145.8752788,135.1438779,109.5555064,22727,14184,16991,15476,14184,16676,14964,17318,20971,25086,25202,23348,227127,99,68,34,4771,208,11,197,76,60,160,40,644,72,41,18,201,134,147,161,404,404,0.000558697,0,0.033510873,0.001086847,0,0.03288881,0.093512196,0,0.103395648,0.729619681,0,0.005830603,0,0,0,,,,,,5.85457448,43.24964648,4.347182185,1.505716834,3.850461344,13.55145063,146.0214488,122.4993,0.126959703,0.833015329,0.735450284,0.001086847,0,0,2
6608100,RIVER DEE,MANLEY HALL,GB,52.9665128,-2.971887018,1063.273193,55,85,213969,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,high,2,2,151,213969,57.50556563,0.05373792,6,0.986886084,19.47792435,3.900000095,3.700000048,5.599999905,7.300000191,10.5,13.80000019,16,15.60000038,13,9.699999809,6.099999905,4.800000191,9.166666726,255.683113,188.9805944,218.5524864,160.8185,148.1331431,164.904938,155.787808,191.1653574,215.2372518,245.3819035,280.6400105,273.5298905,208.234583,271861,200938,232381,170994,157506,175339,165645,203261,228856,260908,298397,290837,2656923,89,67,35,4452,191,2,189,65,54,147,33,768,81,48,16,231,154,184,196,402,402,0.041149531,0,0.01744782,0.008112853,0,0.06960787,0.190503189,0.040722856,0.557926344,0.072637729,0,0.002003366,7.5,3,13.92007256,37.80567691,38.62293624,39.46230556,40.32442368,34.43845692,36.97440214,2.921032421,23.10613027,0.813507668,5.892929481,0.330455755,149.7320847,122.6376967,0.30126059,0.671286929,0.074641095,0.008112853,0.00705369,0.002821476,2
6608101,RIVER DEE,NEW INN,GB,52.86284018,-3.674694176,36.18924332,166,53,,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,low,,,,,,,3,0.155473813,0.644035518,3.200000048,2.900000095,4.699999809,6.900000095,9.899999619,12.39999962,14.39999962,14.19999981,12,9.199999809,5.900000095,4.199999809,8.324999869,315.2317914,230.7039118,271.0473914,188.702481,168.6689038,188.757746,189.4761916,224.072107,253.6389037,304.8143312,343.0301068,335.7627539,251.158885,11408,8349,9809,6829,6104,6831,6857,8109,9179,11031,12414,12151,109071,74,61,33,4501,175,-8,183,28,119,134,19,1306,157,78,24,437,241,264,387,402,402,0.051145608,0,0.005429295,0,0,0.168289824,0.22643604,0.087993327,0.417278783,0.043284048,0,0,0,0,0,,,,,,13.94624379,7.071198876,28.71411487,4.341946114,23.56732017,0,151.0324188,124.7602528,0.445871472,0.548556158,0.043284048,0,0,0,1
6608110,RIVER ALYN,PONT-Y-CAPEL,GB,53.07949161,-2.993777612,143.4103851,66,57,,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,low,,,,,,,4,0.281658322,2.696362495,4.300000191,4.300000191,6.099999905,7.800000191,11.19999981,13.69999981,16,15.80000019,13.30000019,10,6.900000095,5,9.533333381,155.0096946,117.7041676,140.2757547,117.4182748,115.7935668,128.7703118,113.4506402,145.0383108,158.9703562,165.5668101,186.7786631,172.3654809,143.0951693,22230,16880,20117,16839,16606,18467,16270,20800,22798,23744,26786,24719,246256,93,67,35,4323,193,5,188,71,57,149,40,738,79,44,17,224,142,184,183,402,402,0.008393853,0,0.017278111,0.000250884,0,0.051366128,0.168553615,0.000430628,0.565933575,0.135913773,0,0.052345518,0,0,0,,,,,,27.18500858,5.196504183,24.13568316,3.139639198,1.164649244,5.023422036,146.124217,117.3869028,0.228313596,0.702277976,0.188259291,0.000250884,0,0,2
6608150,"ERCH, RIVER",PENCAENEWYDD,GB,52.93683538,-4.382029252,18.57748413,35,49,,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,high,,,,,,,3,0.083925568,0.329636276,5.099999905,5.199999809,6.699999809,8.300000191,11.19999981,13.30000019,15.30000019,15.60000038,13.39999962,10.89999962,7.900000095,6.199999809,9.924999952,217.1984092,159.1173476,187.0005635,131.9339036,123.6442989,137.0476208,140.0081939,175.2659282,190.5532512,234.4235619,252.7252865,237.5994494,182.2098179,4035,2956,3474,2451,2297,2546,2601,3256,3540,4355,4695,4414,40620,93,57,34,3896,181,17,164,77,105,143,46,1002,115,60,24,336,187,211,278,402,402,0.007777195,0,0,0,0,0.020276568,0.103596083,0.026372775,0.785883265,0.055261209,0,0,0,0,0,,,,,,24.45147984,5.830693622,30.54851359,0,3.887129218,0,138.8758936,124.7898447,0.131649846,0.867517249,0.055261209,0,0,0,1
6608160,AFON GLASLYN,BEDDGELERT,GB,53.0087789,-4.100515311,58.19330978,63,61,,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,low,,,,,,,4,0.175592273,1.064500809,3.700000048,3.700000048,5.800000191,7.900000095,10.80000019,13.10000038,14.69999981,14.69999981,12.5,9.699999809,6.199999809,4.599999905,8.950000008,298.8316022,220.283054,267.1269268,186.5162858,169.5040209,181.3782381,186.550654,221.7093348,253.3109056,309.82943,337.9426273,321.016283,246.1666136,17390,12819,15545,10854,9864,10555,10856,12902,14741,18030,19666,18681,171903,78,60,34,4284,175,-1,176,35,120,135,26,1246,148,73,24,416,228,253,365,402,402,0.019475618,0,0.027616906,0.008140741,0,0.145500953,0.190544738,0.177607615,0.321837307,0.109542194,0,0,0,0,0,,,,,,40.88488549,0.132666571,19.06974901,9.292805579,11.11513575,0,146.749281,124.4343696,0.355521309,0.608987116,0.109542194,0.008140741,0,0,2
6608170,RIVER DOVEY,DYFI BRIDGE,GB,52.60086955,-3.854636773,463.613739,14,60,147473,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,high,1,1,36,147473,12.11458325,0.025965127,5,0.394035637,8.519211769,4.099999905,3.799999952,6,7.800000191,10.80000019,13.39999962,15.19999981,15,13,10.10000038,7,5.099999905,9.274999996,302.2990654,217.1527535,253.9700403,175.9136823,153.8177021,178.159086,175.7670085,212.6317486,236.0413223,287.7826707,320.8986005,321.7204053,236.3461738,140150,100675,117744,81556,71312,82597,81488,98579,109432,133420,148773,149154,1314880,86,59,33,4204,179,5,174,43,127,140,34,1270,153,74,24,424,235,260,373,402,402,0.032384078,0,0.012249176,0.000213404,0,0.109955488,0.206115734,0.026901454,0.548467631,0.063701516,0,0,0,0,0,12.13064311,12.43182003,12.74052568,13.0569516,34.97394603,44.69026215,0.269633129,16.9606533,1.895605724,7.251779081,0,145.2833103,125.576,0.3484553,0.639070601,0.063701516,0.000213404,0,0,2
6608190,AFON YSTWYTH,PONT LLOLWYN,GB,52.3754478,-4.07237859,178.430191,34,59,,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,medium,,,,,,,4,0.475346953,3.199222803,5.099999905,4.900000095,6.300000191,7.900000095,10.80000019,13.39999962,15.5,15.39999962,13.30000019,10.69999981,7.699999809,6,9.74999996,324.9674266,231.9842834,265.5940664,181.2753762,159.6030349,190.2816996,191.1447822,227.7921678,251.1234211,310.1437021,344.4876658,345.0369002,251.9528772,57984,41393,47390,32345,28478,33952,34106,40645,44808,55339,61467,61565,539472,93,58,35,3926,179,14,165,75,109,143,44,1123,129,67,24,375,210,239,314,402,402,0.015307245,0,0.013780854,0,0,0.043110467,0.146543396,0.046975176,0.632730055,0.101084236,0,0.000293219,0,0,0,,,,,,42.63885796,0.484050722,17.38956409,0.703848455,5.982180512,0,140.5154754,126.2561606,0.204961108,0.780789467,0.101377455,0,0,0,2
6608200,AFON TEIFI,GLANTEIFI,GB,52.04540541,-4.561740473,879.0828857,38,63,153081,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,high,1,1,91,153081,51.18197051,0.057858365,5,0.992114544,15.91869259,5.300000191,5.099999905,6.599999905,8.100000381,10.80000019,13.19999981,15.30000019,15.5,13.60000038,10.89999962,8,6.199999809,9.883333365,279.609584,199.5773127,222.8003789,158.8860417,147.9689824,171.3274168,168.3959527,205.725766,222.0768976,276.0297168,300.1230081,294.1349493,220.5546672,245800,175445,195860,139674,130077,150611,148034,180850,195224,242653,263833,258569,2326630,96,53,33,3882,181,22,159,80,107,146,50,923,106,55,25,312,169,193,255,402,402,0.007077327,0,0.008191341,0.000214559,0,0.022590885,0.075440627,0.015733843,0.83592338,0.034475724,0,0.000430342,0,0,0.523977578,32.24097484,32.7653685,33.3031332,33.85466857,35.30323796,42.07134927,1.607399319,18.56319043,0.038129321,3.106370428,0,138.8933983,124.9063842,0.105108839,0.886132947,0.034906066,0.000214559,0,0,2
6608210,AFON TYWI,CAPEL DEWI,GB,51.86314139,-4.201463956,1071.997559,23,64,221281,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,high,2,2,15,221281,56.42947479,0.052311682,6,0.825693429,19.42551804,4.900000095,4.900000095,6.5,8.100000381,11,13.69999981,15.69999981,15.69999981,13.60000038,10.89999962,7.599999905,6,9.883333325,311.1695518,218.889491,240.7234959,171.6113982,154.6281506,174.3371507,170.6403139,211.4361158,234.1301973,288.9997252,321.587486,322.5884211,235.0617915,333573,234649,258055,183967,165761,186889,182926,226659,250987,309807,344741,345814,3023828,95,56,32,4229,186,16,170,75,111,150,44,1143,132,68,25,384,208,233,333,402,402,0.021578193,0,0.026181755,0.001952682,0,0.041687202,0.14901515,0.034429167,0.638840147,0.08551136,0.000661777,0.000182184,1.799999952,1,1.051392555,15.18745095,15.65051845,16.12792681,16.62012597,33.26854076,42.04479169,1.661505995,18.30155352,0,1.818231424,0,141.2597741,126.6092643,0.212280545,0.758780674,0.085693544,0.002614459,0.001679108,0.000932838,2
6608220,AFON COTHI,FELIN MYNACHDY,GB,51.88097407,-4.168029801,297.8,16.1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
6608230,EWENNY,KEEPERS LODGE,GB,51.49254729,-3.557175309,62.88817596,14,51,,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,high,,,,,,,4,0.150592253,1.068197966,5.199999809,4.900000095,6.699999809,8.5,11.60000038,14.39999962,16.5,16.39999962,14.19999981,11.19999981,7.900000095,6.099999905,10.29999991,213.5059539,153.8763027,164.9276647,120.1179695,122.137427,129.1975777,128.1798983,165.6114181,187.3802161,205.2850127,229.1845769,216.2409673,169.6370821,13427,9677,10372,7554,7681,8125,8061,10415,11784,12910,14413,13599,128018,101,63,34,4409,203,19,184,57,118,159,47,1087,121,64,23,356,199,227,316,402,402,0.000423593,0,0.013988457,0,0,0.006692663,0.039740661,0.005336221,0.547633942,0.346012814,0,0.039663319,0,0,0,,,,,,43.64292622,0.678058419,10.16816867,1.695146077,0.296677623,2.712233675,141.9063462,123.5644022,0.046856917,0.898982977,0.385676133,0,0,0,2
6608235,"WISTASTON, BROOK",MARSHFIELD BRIDGE,GB,53.09300543,-2.488104191,92.7,30.1,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6608240,RHYMNEY RIVER,LLANEDEYRN,GB,51.5326532,-3.119809335,178.0252075,26,49,,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,high,,,,,,,4,0.498079658,3.204451323,5,4.900000095,6.699999809,8.600000381,12.10000038,14.89999962,17,16.5,14.10000038,11,7.900000095,5.900000095,10.3833334,261.1147076,188.5182468,198.5617683,142.0922371,142.2214323,145.5411869,130.1613425,182.446073,208.1053606,231.0178462,257.7050781,261.7943866,195.7733055,46485,33561,35349,25296,25319,25910,23172,32480,37048,41127,45878,46606,418231,97,67,33,4778,208,9,199,47,119,160,39,1020,113,63,20,325,197,216,295,402,402,0.004713432,0,0.024985062,0,0,0.027634631,0.122812499,0.0219579,0.311206422,0.404310748,0,0.081813365,0,0,0,,,,,,42.24364459,2.02777135,14.76696957,1.495691288,0.952996299,2.393106404,143.1482427,125.1531483,0.155160562,0.73747507,0.486124113,0,0,0,2
6608250,RIVER WEAVER,ASHBROOK,GB,53.16765932,-2.492526418,622,16.3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6608300,RIVER USK,CHAINBRIDGE,GB,51.74518525,-2.94857815,869.1199341,39,65,155345,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,English Lowlands beech forests,high,1,1,164,155345,54.58336057,0.062412776,5,0.945219398,15.50872898,4.699999809,4.400000095,6.300000191,8.100000381,11.39999962,14.10000038,16.5,16.20000076,13.69999981,10.60000038,7.099999905,5.599999905,9.89166677,308.1784107,216.1082638,230.9220996,164.2051855,152.4081945,160.3886812,143.1459516,194.082535,221.1190797,259.7155941,293.3680267,310.5313656,221.1811157,267844,187824,200699,142714,132461,139397,124411,168681,192179,225724,254972,269889,2306795,97,68,34,4674,207,11,196,49,145,159,40,913,100,58,18,287,183,194,262,402,402,0.005318131,0,0.036752962,0.001951978,0,0.058756921,0.110537935,0.04472234,0.609278864,0.128349224,0,0.004180306,2.300000191,2,2.113951445,44.29633203,45.69531252,47.14047278,48.63337164,34.44948801,35.92830925,3.825631242,23.13149449,0.761875651,2.508284432,1.21900093,144.9937312,127.5566226,0.174612987,0.782350428,0.13252953,0.001951978,0.002646355,0.002301178,2
6608310,"YSCIR, AFON",PONT-AR-YSCIR,GB,51.96316256,-3.451796996,63.76820374,168,50,,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,high,,,,,,,4,0.167851165,1.144974828,3.799999952,3.599999905,5.5,7.300000191,10.39999962,13.10000038,15.39999962,14.89999962,12.60000038,9.699999809,6.400000095,4.900000095,8.966666639,346.6461136,239.3198978,257.1030551,178.552936,158.966372,170.7747649,157.0688747,208.8031216,238.3476264,286.7102871,326.8556863,349.8765637,243.2521083,22105,15261,16395,11386,10137,10890,10016,13315,15199,18283,20843,22311,186141,81,63,32,4804,191,-4,195,32,131,145,23,1365,166,79,24,463,245,264,427,402,402,0.002067429,0,0.022239116,0,0,0.050713757,0.049739402,0.075561431,0.743439213,0.055909328,0,0,0,0,0,,,,,,39.68014456,3.095958401,20.48748048,0,2.063972187,0,147.896015,129.4171975,0.102520588,0.874909972,0.055909328,0,0,0,2
6608500,RIVER WYE,DDOL FARM,GB,52.29680225,-3.503277103,200.6746979,194,85,151561,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,low,1,1,13,151561,2.225059563,0.011018281,5,0.310110092,3.614806652,3.400000095,3.099999905,5.099999905,7.099999905,10.39999962,12.80000019,14.80000019,14.39999962,12,9.300000191,5.900000095,4.400000095,8.558333317,411.8556094,286.254324,325.4022589,225.4145663,186.5506733,206.0050441,197.0452699,245.8257096,279.1233802,349.391332,398.5704269,423.8650956,294.6086408,82649,57444,65300,45235,37436,41340,39542,49331,56013,70114,79983,85059,709446,77,61,32,4581,180,-6,186,30,124,138,21,1549,198,87,27,539,268,291,498,402,402,0.012592689,0,0.004938584,0.026741982,0,0.083053937,0.155233304,0.170526306,0.389520819,0.156269567,0,0,5,3,5.241544724,2.238358846,2.286993982,2.336827651,2.387888415,28.21342774,40.53570927,0,16.65754253,2.256497075,13.99751951,0,150.0353885,129.259084,0.25087993,0.716316692,0.156269567,0.026741982,0.024915946,0.014949568,2
6608501,RIVER WYE,REDBROOK,GB,51.79633583,-2.686274521,4010,9.2,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
6608510,RIVER FROME,YARKHILL,GB,52.08135251,-2.563492134,155.1323547,61,54,,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,English Lowlands beech forests,medium,,,,,,,5,0.290829211,2.788274765,3.900000095,3.700000048,5.800000191,7.800000191,11,13.89999962,16.20000076,15.80000019,13.10000038,9.899999619,6.5,4.800000191,9.366666774,143.748221,96.54981405,104.7557103,90.40022648,94.16475389,104.1884527,82.18143807,110.9633128,120.477769,123.8232994,122.9272903,138.1272143,111.0256252,22300,14978,16251,14024,14608,16163,12749,17214,18690,19209,19070,21428,206684,94,70,36,4492,203,9,194,48,59,153,39,722,73,49,13,211,153,168,192,402,402,0.000305125,0,0.127902597,0.000846937,0,0.000813211,0.047589628,0,0.166982004,0.655255119,0,0,0,0,0,,,,,,0,45.59168916,23.52663909,0,0.440830721,0,149.0054161,117.2555055,0.048707964,0.822237123,0.655255119,0.000846937,0,0,2
6608520,RIVER LUGG,BYTON,GB,52.27665705,-2.933123297,221.7488556,130,56,151641,Northern British Isles,Europe and Middle East,Temperate Broadleaf and Mixed Forests,Celtic broadleaf forests,medium,1,1,0,151641,1.706569644,0.007647692,5,0.314399391,3.906718254,3.799999952,3.5,5.599999905,7.699999809,10.89999962,13.60000038,16.10000038,15.5,12.89999962,9.600000381,6.400000095,4.599999905,9.183333337,256.8626559,181.9175116,190.7337915,142.5757076,131.9961716,147.9195909,120.0186577,160.7809876,183.7078252,210.8150677,232.0778606,256.3891473,184.6495813,56959,40340,42295,31616,29270,32801,26614,35653,40737,46748,51463,56854,491350,89,67,34,4634,196,1,195,40,136,150,31,853,92,55,17,265,177,183,243,402,402,0.010023288,0,0.04861242,0,0,0.020839465,0.100711308,0.007973115,0.705560073,0.106091138,0,0.000236382,0,0,0,21.24315545,21.78875231,22.34837737,22.92237199,26.54543516,39.46922233,0.944751682,16.13468485,0,0.461168469,0,149.712351,125.2856117,0.131574061,0.819624326,0.10632752,0,0,0,2
